# EnvCell.Position full census - ADR-0009 auditable artifact
# Generated: 2026-05-31T19:54:34.9601991-07:00
# acdat: C:\Users\darin\repos\ac-unreal\pipeline\dat-extract\bin\Release\net8.0-windows\acdat.exe
# DatDir: C:\Turbine\Asheron's Call

================================================================
LANDBLOCK 0x8602  (LbX=134, LbY=2)
----------------------------------------------------------------
  Landblock 0x8602 (LbX=134, LbY=2):
    HasObjects:     True
    Terrain[]:      81 entries (9x9=81 expected)
    Height[]:       81 entries (81 expected)
    LandblockInfo:  present (file 0x8602FFFE in CellDat)
      NumCells:     568   (= indoor EnvCells inside this landblock)
      Buildings:    0
      Objects:      0
      PackMask:     0x00000000

  Per-cell Frame.Origin (landblock-local) and composed world position:
  CellId                Frame.Origin(x,y,z)                   World(x,y,z) InFootprint?
  0x00D6037A   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D6037B   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D6037C   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D6037D   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D6037E   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D6037F   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D60380   (   30.00,  -100.00,   42.00)   (     30.00,   40988.00,   42.00)   OUT
  0x00D60381   (   30.00,  -170.00,   42.00)   (     30.00,   40918.00,   42.00)   OUT
  0x00D60382   (   30.00,  -180.00,   42.00)   (     30.00,   40908.00,   42.00)   OUT
  0x00D60383   (   40.00,   -90.00,   42.00)   (     40.00,   40998.00,   42.00)   OUT
  0x00D60384   (   40.00,  -100.00,   42.00)   (     40.00,   40988.00,   42.00)   OUT
  0x00D60385   (   40.00,  -100.00,   42.00)   (     40.00,   40988.00,   42.00)   OUT
  0x00D60386   (   40.00,  -100.00,   42.00)   (     40.00,   40988.00,   42.00)   OUT
  0x00D60387   (   40.00,  -100.00,   42.00)   (     40.00,   40988.00,   42.00)   OUT
  0x00D60388   (   40.00,  -100.00,   42.00)   (     40.00,   40988.00,   42.00)   OUT
  0x00D60389   (   40.00,  -100.00,   42.00)   (     40.00,   40988.00,   42.00)   OUT
  0x00D6038A   (   40.00,  -180.00,   42.00)   (     40.00,   40908.00,   42.00)   OUT
  0x00D6038B   (   50.00,   -90.00,   42.00)   (     50.00,   40998.00,   42.00)   OUT
  0x00D6038C   (   50.00,  -100.00,   42.00)   (     50.00,   40988.00,   42.00)   OUT
  0x00D6038D   (   50.00,  -100.00,   42.00)   (     50.00,   40988.00,   42.00)   OUT
  0x00D6038E   (   50.00,  -100.00,   42.00)   (     50.00,   40988.00,   42.00)   OUT
  0x00D6038F   (   50.00,  -100.00,   42.00)   (     50.00,   40988.00,   42.00)   OUT
  0x00D60390   (   50.00,  -110.00,   42.00)   (     50.00,   40978.00,   42.00)   OUT
  0x00D60391   (   50.00,  -110.00,   42.00)   (     50.00,   40978.00,   42.00)   OUT
  0x00D60392   (   50.00,  -110.00,   42.00)   (     50.00,   40978.00,   42.00)   OUT
  0x00D60393   (   50.00,  -110.00,   42.00)   (     50.00,   40978.00,   42.00)   OUT
  0x00D60394   (   50.00,  -110.00,   42.00)   (     50.00,   40978.00,   42.00)   OUT
  0x00D60395   (   50.00,  -110.00,   42.00)   (     50.00,   40978.00,   42.00)   OUT
  0x00D60396   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D60397   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D60398   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D60399   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D6039A   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D6039B   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D6039C   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D6039D   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D6039E   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D6039F   (   50.00,  -120.00,   42.00)   (     50.00,   40968.00,   42.00)   OUT
  0x00D603A0   (   50.00,  -140.00,   42.00)   (     50.00,   40948.00,   42.00)   OUT
  0x00D603A1   (   50.00,  -150.00,   42.00)   (     50.00,   40938.00,   42.00)   OUT
  0x00D603A2   (   50.00,  -160.00,   42.00)   (     50.00,   40928.00,   42.00)   OUT
  0x00D603A3   (   60.00,   -90.00,   42.00)   (     60.00,   40998.00,   42.00)   OUT
  0x00D603A4   (   60.00,  -100.00,   42.00)   (     60.00,   40988.00,   42.00)   OUT
  0x00D603A5   (   60.00,  -110.00,   42.00)   (     60.00,   40978.00,   42.00)   OUT
  0x00D603A6   (   60.00,  -120.00,   42.00)   (     60.00,   40968.00,   42.00)   OUT
  0x00D603A7   (   60.00,  -120.00,   42.00)   (     60.00,   40968.00,   42.00)   OUT
  0x00D603A8   (   60.00,  -120.00,   42.00)   (     60.00,   40968.00,   42.00)   OUT
  0x00D603A9   (   60.00,  -120.00,   42.00)   (     60.00,   40968.00,   42.00)   OUT
  0x00D603AA   (   60.00,  -120.00,   42.00)   (     60.00,   40968.00,   42.00)   OUT
  0x00D603AB   (   60.00,  -120.00,   42.00)   (     60.00,   40968.00,   42.00)   OUT
  0x00D603AC   (   60.00,  -130.00,   42.00)   (     60.00,   40958.00,   42.00)   OUT
  0x00D603AD   (   60.00,  -140.00,   42.00)   (     60.00,   40948.00,   42.00)   OUT
  0x00D603AE   (   60.00,  -150.00,   42.00)   (     60.00,   40938.00,   42.00)   OUT
  0x00D603AF   (   60.00,  -160.00,   42.00)   (     60.00,   40928.00,   42.00)   OUT
  0x00D603B0   (   70.00,   -90.00,   42.00)   (     70.00,   40998.00,   42.00)   OUT
  0x00D603B1   (   70.00,  -100.00,   42.00)   (     70.00,   40988.00,   42.00)   OUT
  0x00D603B2   (   70.00,  -100.00,   42.00)   (     70.00,   40988.00,   42.00)   OUT
  0x00D603B3   (   70.00,  -100.00,   42.00)   (     70.00,   40988.00,   42.00)   OUT
  0x00D603B4   (   70.00,  -100.00,   42.00)   (     70.00,   40988.00,   42.00)   OUT
  0x00D603B5   (   70.00,  -110.00,   42.00)   (     70.00,   40978.00,   42.00)   OUT
  0x00D603B6   (   70.00,  -110.00,   42.00)   (     70.00,   40978.00,   42.00)   OUT
  0x00D603B7   (   70.00,  -110.00,   42.00)   (     70.00,   40978.00,   42.00)   OUT
  0x00D603B8   (   70.00,  -110.00,   42.00)   (     70.00,   40978.00,   42.00)   OUT
  0x00D603B9   (   70.00,  -110.00,   42.00)   (     70.00,   40978.00,   42.00)   OUT
  0x00D603BA   (   70.00,  -110.00,   42.00)   (     70.00,   40978.00,   42.00)   OUT
  0x00D603BB   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603BC   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603BD   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603BE   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603BF   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603C0   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603C1   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603C2   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603C3   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603C4   (   70.00,  -120.00,   42.00)   (     70.00,   40968.00,   42.00)   OUT
  0x00D603C5   (   70.00,  -140.00,   42.00)   (     70.00,   40948.00,   42.00)   OUT
  0x00D603C6   (   70.00,  -150.00,   42.00)   (     70.00,   40938.00,   42.00)   OUT
  0x00D603C7   (   70.00,  -160.00,   42.00)   (     70.00,   40928.00,   42.00)   OUT
  0x00D603C8   (   80.00,   -90.00,   42.00)   (     80.00,   40998.00,   42.00)   OUT
  0x00D603C9   (   80.00,  -100.00,   42.00)   (     80.00,   40988.00,   42.00)   OUT
  0x00D603CA   (   80.00,  -100.00,   42.00)   (     80.00,   40988.00,   42.00)   OUT
  0x00D603CB   (   80.00,  -100.00,   42.00)   (     80.00,   40988.00,   42.00)   OUT
  0x00D603CC   (   80.00,  -100.00,   42.00)   (     80.00,   40988.00,   42.00)   OUT
  0x00D603CD   (   80.00,  -100.00,   42.00)   (     80.00,   40988.00,   42.00)   OUT
  0x00D603CE   (   80.00,  -100.00,   42.00)   (     80.00,   40988.00,   42.00)   OUT
  0x00D603CF   (   90.00,   -90.00,   42.00)   (     90.00,   40998.00,   42.00)   OUT
  0x00D603D0   (   90.00,   -90.00,   42.00)   (     90.00,   40998.00,   42.00)   OUT
  0x00D603D1   (   90.00,   -90.00,   42.00)   (     90.00,   40998.00,   42.00)   OUT
  0x00D603D2   (   90.00,   -90.00,   42.00)   (     90.00,   40998.00,   42.00)   OUT
  0x00D603D3   (   90.00,   -90.00,   42.00)   (     90.00,   40998.00,   42.00)   OUT
  0x00D603D4   (   90.00,   -90.00,   42.00)   (     90.00,   40998.00,   42.00)   OUT
  0x00D603D5   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603D6   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603D7   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603D8   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603D9   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603DA   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603DB   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603DC   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603DD   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603DE   (   90.00,  -100.00,   42.00)   (     90.00,   40988.00,   42.00)   OUT
  0x00D603DF   (  120.00,  -150.00,   42.00)   (    120.00,   40938.00,   42.00)   OUT
  0x00D603E0   (   20.00,  -100.00,   48.00)   (     20.00,   40988.00,   48.00)   OUT
  0x00D603E1   (   30.00,   -80.00,   48.00)   (     30.00,   41008.00,   48.00)   OUT
  0x00D603E2   (   30.00,   -90.00,   48.00)   (     30.00,   40998.00,   48.00)   OUT
  0x00D603E3   (   30.00,  -100.00,   48.00)   (     30.00,   40988.00,   48.00)   OUT
  0x00D603E4   (   30.00,  -110.00,   48.00)   (     30.00,   40978.00,   48.00)   OUT
  0x00D603E5   (   40.00,   -90.00,   48.00)   (     40.00,   40998.00,   48.00)   OUT
  0x00D603E6   (   40.00,  -100.00,   48.00)   (     40.00,   40988.00,   48.00)   OUT
  0x00D603E7   (   40.00,  -120.00,   48.00)   (     40.00,   40968.00,   48.00)   OUT
  0x00D603E8   (   40.00,  -120.00,   48.00)   (     40.00,   40968.00,   48.00)   OUT
  0x00D603E9   (   40.00,  -120.00,   48.00)   (     40.00,   40968.00,   48.00)   OUT
  0x00D603EA   (   50.00,   -80.00,   48.00)   (     50.00,   41008.00,   48.00)   OUT
  0x00D603EB   (   50.00,   -80.00,   48.00)   (     50.00,   41008.00,   48.00)   OUT
  0x00D603EC   (   50.00,   -80.00,   48.00)   (     50.00,   41008.00,   48.00)   OUT
  0x00D603ED   (   50.00,   -90.00,   48.00)   (     50.00,   40998.00,   48.00)   OUT
  0x00D603EE   (   50.00,  -100.00,   48.00)   (     50.00,   40988.00,   48.00)   OUT
  0x00D603EF   (   50.00,  -110.00,   48.00)   (     50.00,   40978.00,   48.00)   OUT
  0x00D603F0   (   50.00,  -120.00,   48.00)   (     50.00,   40968.00,   48.00)   OUT
  0x00D603F1   (   50.00,  -130.00,   48.00)   (     50.00,   40958.00,   48.00)   OUT
  0x00D603F2   (   60.00,   -70.00,   48.00)   (     60.00,   41018.00,   48.00)   OUT
  0x00D603F3   (   60.00,   -70.00,   48.00)   (     60.00,   41018.00,   48.00)   OUT
  0x00D603F4   (   60.00,   -80.00,   48.00)   (     60.00,   41008.00,   48.00)   OUT
  0x00D603F5   (   60.00,   -90.00,   48.00)   (     60.00,   40998.00,   48.00)   OUT
  0x00D603F6   (   60.00,  -100.00,   48.00)   (     60.00,   40988.00,   48.00)   OUT
  0x00D603F7   (   60.00,  -110.00,   48.00)   (     60.00,   40978.00,   48.00)   OUT
  0x00D603F8   (   60.00,  -120.00,   48.00)   (     60.00,   40968.00,   48.00)   OUT
  0x00D603F9   (   60.00,  -130.00,   48.00)   (     60.00,   40958.00,   48.00)   OUT
  0x00D603FA   (   60.00,  -130.00,   48.00)   (     60.00,   40958.00,   48.00)   OUT
  0x00D603FB   (   70.00,   -80.00,   48.00)   (     70.00,   41008.00,   48.00)   OUT
  0x00D603FC   (   70.00,   -80.00,   48.00)   (     70.00,   41008.00,   48.00)   OUT
  0x00D603FD   (   70.00,   -80.00,   48.00)   (     70.00,   41008.00,   48.00)   OUT
  0x00D603FE   (   70.00,   -90.00,   48.00)   (     70.00,   40998.00,   48.00)   OUT
  0x00D603FF   (   70.00,  -100.00,   48.00)   (     70.00,   40988.00,   48.00)   OUT
  0x00D60400   (   70.00,  -110.00,   48.00)   (     70.00,   40978.00,   48.00)   OUT
  0x00D60401   (   70.00,  -120.00,   48.00)   (     70.00,   40968.00,   48.00)   OUT
  0x00D60402   (   70.00,  -130.00,   48.00)   (     70.00,   40958.00,   48.00)   OUT
  0x00D60403   (   80.00,   -90.00,   48.00)   (     80.00,   40998.00,   48.00)   OUT
  0x00D60404   (   80.00,  -100.00,   48.00)   (     80.00,   40988.00,   48.00)   OUT
  0x00D60405   (   80.00,  -120.00,   48.00)   (     80.00,   40968.00,   48.00)   OUT
  0x00D60406   (   80.00,  -120.00,   48.00)   (     80.00,   40968.00,   48.00)   OUT
  0x00D60407   (   80.00,  -120.00,   48.00)   (     80.00,   40968.00,   48.00)   OUT
  0x00D60408   (   90.00,   -80.00,   48.00)   (     90.00,   41008.00,   48.00)   OUT
  0x00D60409   (   90.00,   -90.00,   48.00)   (     90.00,   40998.00,   48.00)   OUT
  0x00D6040A   (   90.00,  -100.00,   48.00)   (     90.00,   40988.00,   48.00)   OUT
  0x00D6040B   (   90.00,  -110.00,   48.00)   (     90.00,   40978.00,   48.00)   OUT
  0x00D6040C   (  100.00,  -100.00,   48.00)   (    100.00,   40988.00,   48.00)   OUT
  0x00D6040D   (   30.00,   -90.00,   54.00)   (     30.00,   40998.00,   54.00)   OUT
  0x00D6040E   (   30.00,  -100.00,   54.00)   (     30.00,   40988.00,   54.00)   OUT
  0x00D6040F   (   40.00,   -90.00,   54.00)   (     40.00,   40998.00,   54.00)   OUT
  0x00D60410   (   40.00,  -100.00,   54.00)   (     40.00,   40988.00,   54.00)   OUT
  0x00D60411   (   50.00,   -90.00,   54.00)   (     50.00,   40998.00,   54.00)   OUT
  0x00D60412   (   50.00,  -100.00,   54.00)   (     50.00,   40988.00,   54.00)   OUT
  0x00D60413   (   50.00,  -110.00,   54.00)   (     50.00,   40978.00,   54.00)   OUT
  0x00D60414   (   50.00,  -120.00,   54.00)   (     50.00,   40968.00,   54.00)   OUT
  0x00D60415   (   60.00,   -70.00,   54.00)   (     60.00,   41018.00,   54.00)   OUT
  0x00D60416   (   60.00,   -90.00,   54.00)   (     60.00,   40998.00,   54.00)   OUT
  0x00D60417   (   60.00,  -100.00,   54.00)   (     60.00,   40988.00,   54.00)   OUT
  0x00D60418   (   60.00,  -110.00,   54.00)   (     60.00,   40978.00,   54.00)   OUT
  0x00D60419   (   60.00,  -120.00,   54.00)   (     60.00,   40968.00,   54.00)   OUT
  0x00D6041A   (   60.00,  -130.00,   54.00)   (     60.00,   40958.00,   54.00)   OUT
  0x00D6041B   (   70.00,   -90.00,   54.00)   (     70.00,   40998.00,   54.00)   OUT
  0x00D6041C   (   70.00,  -100.00,   54.00)   (     70.00,   40988.00,   54.00)   OUT
  0x00D6041D   (   70.00,  -110.00,   54.00)   (     70.00,   40978.00,   54.00)   OUT
  0x00D6041E   (   70.00,  -120.00,   54.00)   (     70.00,   40968.00,   54.00)   OUT
  0x00D6041F   (   80.00,     0.00,   54.00)   (     80.00,   41088.00,   54.00)   IN
  0x00D60420   (   80.00,   -10.00,   54.00)   (     80.00,   41078.00,   54.00)   OUT
  0x00D60421   (   80.00,   -20.00,   54.00)   (     80.00,   41068.00,   54.00)   OUT
  0x00D60422   (   80.00,   -90.00,   54.00)   (     80.00,   40998.00,   54.00)   OUT
  0x00D60423   (   80.00,  -100.00,   54.00)   (     80.00,   40988.00,   54.00)   OUT
  0x00D60424   (   90.00,     0.00,   54.00)   (     90.00,   41088.00,   54.00)   IN
  0x00D60425   (   90.00,   -10.00,   54.00)   (     90.00,   41078.00,   54.00)   OUT
  0x00D60426   (   90.00,   -20.00,   54.00)   (     90.00,   41068.00,   54.00)   OUT
  0x00D60427   (   90.00,   -30.00,   54.00)   (     90.00,   41058.00,   54.00)   OUT
  0x00D60428   (   90.00,   -40.00,   54.00)   (     90.00,   41048.00,   54.00)   OUT
  0x00D60429   (   90.00,   -40.00,   54.00)   (     90.00,   41048.00,   54.00)   OUT
  0x00D6042A   (   90.00,   -40.00,   54.00)   (     90.00,   41048.00,   54.00)   OUT
  0x00D6042B   (   90.00,   -90.00,   54.00)   (     90.00,   40998.00,   54.00)   OUT
  0x00D6042C   (   90.00,  -100.00,   54.00)   (     90.00,   40988.00,   54.00)   OUT
  0x00D6042D   (  100.00,     0.00,   54.00)   (    100.00,   41088.00,   54.00)   IN
  0x00D6042E   (  100.00,   -10.00,   54.00)   (    100.00,   41078.00,   54.00)   OUT
  0x00D6042F   (  100.00,   -20.00,   54.00)   (    100.00,   41068.00,   54.00)   OUT
  0x00D60430   (   60.00,   -70.00,   60.00)   (     60.00,   41018.00,   60.00)   OUT
  0x00D60431   (   60.00,   -70.00,   60.00)   (     60.00,   41018.00,   60.00)   OUT
  0x00D60432   (   70.00,   -30.00,   60.00)   (     70.00,   41058.00,   60.00)   OUT
  0x00D60433   (   70.00,   -30.00,   60.00)   (     70.00,   41058.00,   60.00)   OUT
  0x00D60434   (   70.00,   -30.00,   60.00)   (     70.00,   41058.00,   60.00)   OUT
  0x00D60435   (   70.00,   -40.00,   60.00)   (     70.00,   41048.00,   60.00)   OUT
  0x00D60436   (   70.00,   -40.00,   60.00)   (     70.00,   41048.00,   60.00)   OUT
  0x00D60437   (   70.00,   -40.00,   60.00)   (     70.00,   41048.00,   60.00)   OUT
  0x00D60438   (   80.00,     0.00,   60.00)   (     80.00,   41088.00,   60.00)   IN
  0x00D60439   (   80.00,   -10.00,   60.00)   (     80.00,   41078.00,   60.00)   OUT
  0x00D6043A   (   80.00,   -20.00,   60.00)   (     80.00,   41068.00,   60.00)   OUT
  0x00D6043B   (   80.00,   -40.00,   60.00)   (     80.00,   41048.00,   60.00)   OUT
  0x00D6043C   (   90.00,     0.00,   60.00)   (     90.00,   41088.00,   60.00)   IN
  0x00D6043D   (   90.00,   -10.00,   60.00)   (     90.00,   41078.00,   60.00)   OUT
  0x00D6043E   (   90.00,   -20.00,   60.00)   (     90.00,   41068.00,   60.00)   OUT
  0x00D6043F   (  100.00,     0.00,   60.00)   (    100.00,   41088.00,   60.00)   IN
  0x00D60440   (  100.00,   -10.00,   60.00)   (    100.00,   41078.00,   60.00)   OUT
  0x00D60441   (  100.00,   -20.00,   60.00)   (    100.00,   41068.00,   60.00)   OUT
  0x00D60442   (   40.00,   -50.00,   66.00)   (     40.00,   41038.00,   66.00)   OUT
  0x00D60443   (   40.00,   -50.00,   66.00)   (     40.00,   41038.00,   66.00)   OUT
  0x00D60444   (   40.00,   -50.00,   66.00)   (     40.00,   41038.00,   66.00)   OUT
  0x00D60445   (   40.00,   -60.00,   66.00)   (     40.00,   41028.00,   66.00)   OUT
  0x00D60446   (   40.00,   -60.00,   66.00)   (     40.00,   41028.00,   66.00)   OUT
  0x00D60447   (   40.00,   -60.00,   66.00)   (     40.00,   41028.00,   66.00)   OUT
  0x00D60448   (   50.00,   -20.00,   66.00)   (     50.00,   41068.00,   66.00)   OUT
  0x00D60449   (   50.00,   -30.00,   66.00)   (     50.00,   41058.00,   66.00)   OUT
  0x00D6044A   (   50.00,   -40.00,   66.00)   (     50.00,   41048.00,   66.00)   OUT
  0x00D6044B   (   50.00,   -50.00,   66.00)   (     50.00,   41038.00,   66.00)   OUT
  0x00D6044C   (   50.00,   -60.00,   66.00)   (     50.00,   41028.00,   66.00)   OUT
  0x00D6044D   (   60.00,   -20.00,   66.00)   (     60.00,   41068.00,   66.00)   OUT
  0x00D6044E   (   60.00,   -30.00,   66.00)   (     60.00,   41058.00,   66.00)   OUT
  0x00D6044F   (   60.00,   -40.00,   66.00)   (     60.00,   41048.00,   66.00)   OUT
  0x00D60450   (   60.00,   -50.00,   66.00)   (     60.00,   41038.00,   66.00)   OUT
  0x00D60451   (   60.00,   -60.00,   66.00)   (     60.00,   41028.00,   66.00)   OUT
  0x00D60452   (   60.00,   -60.00,   66.00)   (     60.00,   41028.00,   66.00)   OUT
  0x00D60453   (   60.00,   -60.00,   66.00)   (     60.00,   41028.00,   66.00)   OUT
  0x00D60454   (   60.00,   -70.00,   66.00)   (     60.00,   41018.00,   66.00)   OUT
  0x00D60455   (   70.00,   -20.00,   66.00)   (     70.00,   41068.00,   66.00)   OUT
  0x00D60456   (   70.00,   -30.00,   66.00)   (     70.00,   41058.00,   66.00)   OUT
  0x00D60457   (   70.00,   -40.00,   66.00)   (     70.00,   41048.00,   66.00)   OUT
  0x00D60458   (   70.00,   -50.00,   66.00)   (     70.00,   41038.00,   66.00)   OUT
  0x00D60459   (   80.00,     0.00,   66.00)   (     80.00,   41088.00,   66.00)   IN
  0x00D6045A   (   80.00,   -10.00,   66.00)   (     80.00,   41078.00,   66.00)   OUT
  0x00D6045B   (   80.00,   -20.00,   66.00)   (     80.00,   41068.00,   66.00)   OUT
  0x00D6045C   (   80.00,   -30.00,   66.00)   (     80.00,   41058.00,   66.00)   OUT
  0x00D6045D   (   80.00,   -50.00,   66.00)   (     80.00,   41038.00,   66.00)   OUT
  0x00D6045E   (   90.00,     0.00,   66.00)   (     90.00,   41088.00,   66.00)   IN
  0x00D6045F   (   90.00,   -10.00,   66.00)   (     90.00,   41078.00,   66.00)   OUT
  0x00D60460   (   90.00,   -20.00,   66.00)   (     90.00,   41068.00,   66.00)   OUT
  0x00D60461   (   90.00,   -30.00,   66.00)   (     90.00,   41058.00,   66.00)   OUT
  0x00D60462   (   90.00,   -30.00,   66.00)   (     90.00,   41058.00,   66.00)   OUT
  0x00D60463   (   90.00,   -30.00,   66.00)   (     90.00,   41058.00,   66.00)   OUT
  0x00D60464   (   90.00,   -40.00,   66.00)   (     90.00,   41048.00,   66.00)   OUT
  0x00D60465   (   90.00,   -50.00,   66.00)   (     90.00,   41038.00,   66.00)   OUT
  0x00D60466   (   90.00,   -50.00,   66.00)   (     90.00,   41038.00,   66.00)   OUT
  0x00D60467   (   90.00,   -50.00,   66.00)   (     90.00,   41038.00,   66.00)   OUT
  0x00D60468   (  100.00,     0.00,   66.00)   (    100.00,   41088.00,   66.00)   IN
